name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity
CoRoT-24 b,1930,5.7 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4934/corot-24-b/
CoRoT-24 c,1930,28 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1336/corot-24-c/
CoRoT-25 b,3600,0.27 Jupiters,14.79,2013,https://exoplanets.nasa.gov//exoplanet-catalog/1337/corot-25-b/
CoRoT-26 b,3409,0.52 Jupiters,15.861,2013,https://exoplanets.nasa.gov//exoplanet-catalog/4935/corot-26-b/
CoRoT-27 b,3296,10.39 Jupiters,15.774,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1338/corot-27-b/
CoRoT-20 b,2753,4.3 Jupiters,14.63,2011,https://exoplanets.nasa.gov//exoplanet-catalog/4933/corot-20-b/
CoRoT-20 c,2753,17 Jupiters,14.63,2018,https://exoplanets.nasa.gov//exoplanet-catalog/6349/corot-20-c/
CoRoT-21 b,4563,2.26 Jupiters,16.058,2012,https://exoplanets.nasa.gov//exoplanet-catalog/6429/corot-21-b/
CoRoT-22 b,2046,12.2 Earths,13.82,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1334/corot-22-b/
CoRoT-23 b,3461,2.8 Jupiters,15.675,2011,https://exoplanets.nasa.gov//exoplanet-catalog/1335/corot-23-b/
CoRoT-24 b,1930,5.7 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4934/corot-24-b/
CoRoT-24 c,1930,28 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1336/corot-24-c/
CoRoT-25 b,3600,0.27 Jupiters,14.79,2013,https://exoplanets.nasa.gov//exoplanet-catalog/1337/corot-25-b/
CoRoT-26 b,3409,0.52 Jupiters,15.861,2013,https://exoplanets.nasa.gov//exoplanet-catalog/4935/corot-26-b/
CoRoT-27 b,3296,10.39 Jupiters,15.774,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1338/corot-27-b/
CoRoT-20 b,2753,4.3 Jupiters,14.63,2011,https://exoplanets.nasa.gov//exoplanet-catalog/4933/corot-20-b/
CoRoT-20 c,2753,17 Jupiters,14.63,2018,https://exoplanets.nasa.gov//exoplanet-catalog/6349/corot-20-c/
CoRoT-21 b,4563,2.26 Jupiters,16.058,2012,https://exoplanets.nasa.gov//exoplanet-catalog/6429/corot-21-b/
CoRoT-22 b,2046,12.2 Earths,13.82,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1334/corot-22-b/
CoRoT-23 b,3461,2.8 Jupiters,15.675,2011,https://exoplanets.nasa.gov//exoplanet-catalog/1335/corot-23-b/
CoRoT-24 b,1930,5.7 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4934/corot-24-b/
CoRoT-24 c,1930,28 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1336/corot-24-c/
CoRoT-25 b,3600,0.27 Jupiters,14.79,2013,https://exoplanets.nasa.gov//exoplanet-catalog/1337/corot-25-b/
CoRoT-26 b,3409,0.52 Jupiters,15.861,2013,https://exoplanets.nasa.gov//exoplanet-catalog/4935/corot-26-b/
CoRoT-27 b,3296,10.39 Jupiters,15.774,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1338/corot-27-b/
CoRoT-20 b,2753,4.3 Jupiters,14.63,2011,https://exoplanets.nasa.gov//exoplanet-catalog/4933/corot-20-b/
CoRoT-20 c,2753,17 Jupiters,14.63,2018,https://exoplanets.nasa.gov//exoplanet-catalog/6349/corot-20-c/
CoRoT-21 b,4563,2.26 Jupiters,16.058,2012,https://exoplanets.nasa.gov//exoplanet-catalog/6429/corot-21-b/
CoRoT-22 b,2046,12.2 Earths,13.82,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1334/corot-22-b/
CoRoT-23 b,3461,2.8 Jupiters,15.675,2011,https://exoplanets.nasa.gov//exoplanet-catalog/1335/corot-23-b/
CoRoT-24 b,1930,5.7 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4934/corot-24-b/
CoRoT-24 c,1930,28 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1336/corot-24-c/
CoRoT-25 b,3600,0.27 Jupiters,14.79,2013,https://exoplanets.nasa.gov//exoplanet-catalog/1337/corot-25-b/
CoRoT-26 b,3409,0.52 Jupiters,15.861,2013,https://exoplanets.nasa.gov//exoplanet-catalog/4935/corot-26-b/
CoRoT-27 b,3296,10.39 Jupiters,15.774,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1338/corot-27-b/
CoRoT-20 b,2753,4.3 Jupiters,14.63,2011,https://exoplanets.nasa.gov//exoplanet-catalog/4933/corot-20-b/
CoRoT-20 c,2753,17 Jupiters,14.63,2018,https://exoplanets.nasa.gov//exoplanet-catalog/6349/corot-20-c/
CoRoT-21 b,4563,2.26 Jupiters,16.058,2012,https://exoplanets.nasa.gov//exoplanet-catalog/6429/corot-21-b/
CoRoT-22 b,2046,12.2 Earths,13.82,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1334/corot-22-b/
CoRoT-23 b,3461,2.8 Jupiters,15.675,2011,https://exoplanets.nasa.gov//exoplanet-catalog/1335/corot-23-b/
CoRoT-24 b,1930,5.7 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/4934/corot-24-b/
CoRoT-24 c,1930,28 Earths,15.383,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1336/corot-24-c/
CoRoT-25 b,3600,0.27 Jupiters,14.79,2013,https://exoplanets.nasa.gov//exoplanet-catalog/1337/corot-25-b/
CoRoT-26 b,3409,0.52 Jupiters,15.861,2013,https://exoplanets.nasa.gov//exoplanet-catalog/4935/corot-26-b/
CoRoT-27 b,3296,10.39 Jupiters,15.774,2014,https://exoplanets.nasa.gov//exoplanet-catalog/1338/corot-27-b/
CoRoT-7 c,522,8.4 Earths,11.728,2009,https://exoplanets.nasa.gov//exoplanet-catalog/4937/corot-7-c/
CoRoT-8 b,1050,0.22 Jupiters,14.792,2010,https://exoplanets.nasa.gov//exoplanet-catalog/1243/corot-8-b/
CoRoT-9 b,1347,0.84 Jupiters,13.637,2009,https://exoplanets.nasa.gov//exoplanet-catalog/1244/corot-9-b/
CoRoTID 223977153 b,1881,0.15 Jupiters,13.626,2017,https://exoplanets.nasa.gov//exoplanet-catalog/7334/corotid-223977153-b/
CT Chamaleontis b,622,17 Jupiters,12.335,2007,https://exoplanets.nasa.gov//exoplanet-catalog/7015/ct-chamaleontis-b/
DE Canun Venaticorum b,100,12.0293 Jupiters,12.956,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7433/de-canun-venaticorum-b/
DENIS-P J082303.1-491201 b,68,28.5 Jupiters,18.5577,2013,https://exoplanets.nasa.gov//exoplanet-catalog/6569/denis-p-j0823031-491201-b/
DH Tauri b,440,11 Jupiters,13.98,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7016/dh-tauri-b/
DMPP-1 b,204,24.27 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7548/dmpp-1-b/
DMPP-1 c,204,9.6 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7549/dmpp-1-c/
CoRoT-7 c,522,8.4 Earths,11.728,2009,https://exoplanets.nasa.gov//exoplanet-catalog/4937/corot-7-c/
CoRoT-8 b,1050,0.22 Jupiters,14.792,2010,https://exoplanets.nasa.gov//exoplanet-catalog/1243/corot-8-b/
CoRoT-9 b,1347,0.84 Jupiters,13.637,2009,https://exoplanets.nasa.gov//exoplanet-catalog/1244/corot-9-b/
CoRoTID 223977153 b,1881,0.15 Jupiters,13.626,2017,https://exoplanets.nasa.gov//exoplanet-catalog/7334/corotid-223977153-b/
CT Chamaleontis b,622,17 Jupiters,12.335,2007,https://exoplanets.nasa.gov//exoplanet-catalog/7015/ct-chamaleontis-b/
DE Canun Venaticorum b,100,12.0293 Jupiters,12.956,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7433/de-canun-venaticorum-b/
DENIS-P J082303.1-491201 b,68,28.5 Jupiters,18.5577,2013,https://exoplanets.nasa.gov//exoplanet-catalog/6569/denis-p-j0823031-491201-b/
DH Tauri b,440,11 Jupiters,13.98,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7016/dh-tauri-b/
DMPP-1 b,204,24.27 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7548/dmpp-1-b/
DMPP-1 c,204,9.6 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7549/dmpp-1-c/
CoRoT-7 c,522,8.4 Earths,11.728,2009,https://exoplanets.nasa.gov//exoplanet-catalog/4937/corot-7-c/
CoRoT-8 b,1050,0.22 Jupiters,14.792,2010,https://exoplanets.nasa.gov//exoplanet-catalog/1243/corot-8-b/
CoRoT-9 b,1347,0.84 Jupiters,13.637,2009,https://exoplanets.nasa.gov//exoplanet-catalog/1244/corot-9-b/
CoRoTID 223977153 b,1881,0.15 Jupiters,13.626,2017,https://exoplanets.nasa.gov//exoplanet-catalog/7334/corotid-223977153-b/
CT Chamaleontis b,622,17 Jupiters,12.335,2007,https://exoplanets.nasa.gov//exoplanet-catalog/7015/ct-chamaleontis-b/
DE Canun Venaticorum b,100,12.0293 Jupiters,12.956,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7433/de-canun-venaticorum-b/
DENIS-P J082303.1-491201 b,68,28.5 Jupiters,18.5577,2013,https://exoplanets.nasa.gov//exoplanet-catalog/6569/denis-p-j0823031-491201-b/
DH Tauri b,440,11 Jupiters,13.98,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7016/dh-tauri-b/
DMPP-1 b,204,24.27 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7548/dmpp-1-b/
DMPP-1 c,204,9.6 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7549/dmpp-1-c/
CoRoT-7 c,522,8.4 Earths,11.728,2009,https://exoplanets.nasa.gov//exoplanet-catalog/4937/corot-7-c/
CoRoT-8 b,1050,0.22 Jupiters,14.792,2010,https://exoplanets.nasa.gov//exoplanet-catalog/1243/corot-8-b/
CoRoT-9 b,1347,0.84 Jupiters,13.637,2009,https://exoplanets.nasa.gov//exoplanet-catalog/1244/corot-9-b/
CoRoTID 223977153 b,1881,0.15 Jupiters,13.626,2017,https://exoplanets.nasa.gov//exoplanet-catalog/7334/corotid-223977153-b/
CT Chamaleontis b,622,17 Jupiters,12.335,2007,https://exoplanets.nasa.gov//exoplanet-catalog/7015/ct-chamaleontis-b/
DE Canun Venaticorum b,100,12.0293 Jupiters,12.956,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7433/de-canun-venaticorum-b/
DENIS-P J082303.1-491201 b,68,28.5 Jupiters,18.5577,2013,https://exoplanets.nasa.gov//exoplanet-catalog/6569/denis-p-j0823031-491201-b/
DH Tauri b,440,11 Jupiters,13.98,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7016/dh-tauri-b/
DMPP-1 b,204,24.27 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7548/dmpp-1-b/
DMPP-1 c,204,9.6 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7549/dmpp-1-c/
DMPP-1 d,204,3.35 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7551/dmpp-1-d/
DMPP-1 e,204,4.13 Earths,7.98,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7552/dmpp-1-e/
DMPP-2 b,450,0.437 Jupiters,8.57,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7553/dmpp-2-b/
DMPP-3 A b,148,2.58 Earths,9.066,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7577/dmpp-3-a-b/
DP Leonis b,997,6.28 Jupiters,18.6837,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7017/dp-leonis-b/
DS Tucanae A b,144,1.3 Jupiters,8.17,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7427/ds-tucanae-a-b/
EPIC 201170410.02,437,1.15 Earths,17.6984,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7771/epic-20117041002/
EPIC 201238110 b,520,4.16 Earths,16.014,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7390/epic-201238110-b/
EPIC 201497682 b,825,0.26 Earths,13.948,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7391/epic-201497682-b/
EPIC 201615463 c,1556,1.98 Earths,12.081,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7392/epic-201615463-c/
EPIC 201754305 d,1093,1.08 Earths,14.668,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7393/epic-201754305-d/
EPIC 201757695.02,1884,0.688 Earths,14.974,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7772/epic-20175769502/
EPIC 201833600 c,840,0.972 Earths,14.705,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7394/epic-201833600-c/
EPIC 201841433 b,1424,1.12 Earths,14.983,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7395/epic-201841433-b/
EPIC 205950854 c,796,2.27 Earths,12.365,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7396/epic-205950854-c/
EPIC 206024342 b,1207,3.53 Earths,13.096,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7397/epic-206024342-b/
EPIC 206032309 b,526,1.01 Earths,17.89,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7398/epic-206032309-b/
EPIC 206042996 b,1474,3.26 Earths,16.59,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7399/epic-206042996-b/
EPIC 206215704 b,358,0.666 Earths,17.83,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7400/epic-206215704-b/
EPIC 206317286 b,1025,0.84 Earths,14.005,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7401/epic-206317286-b/
EPIC 220674823 c,798,5.8 Earths,12.101,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7329/epic-220674823-c/
EPIC 246851721 b,1216,3 Jupiters,11.237,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7256/epic-246851721-b/
EPIC 248847494 b,1800,13 Jupiters,12.353,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7435/epic-248847494-b/
EPIC 249893012 b,1048,8.75 Earths,11.429,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7588/epic-249893012-b/
EPIC 249893012 c,1048,14.67 Earths,11.429,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7589/epic-249893012-c/
EPIC 249893012 d,1048,10.18 Earths,11.429,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7590/epic-249893012-d/
Epsilon Coronae Borealis b,228,6.7 Jupiters,4.12577,2012,https://exoplanets.nasa.gov//exoplanet-catalog/7043/epsilon-coronae-borealis-b/
Epsilon Eridani b,10,0.78 Jupiters,3.71548,2000,https://exoplanets.nasa.gov//exoplanet-catalog/7042/epsilon-eridani-b/
Epsilon Indi A b,12,3.25 Jupiters,4.69,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7511/epsilon-indi-a-b/
Epsilon Tauri b,155,7.6 Jupiters,3.523,2006,https://exoplanets.nasa.gov//exoplanet-catalog/7044/epsilon-tauri-b/
EPIC 220674823 c,798,5.8 Earths,12.101,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7329/epic-220674823-c/
EPIC 246851721 b,1216,3 Jupiters,11.237,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7256/epic-246851721-b/
EPIC 248847494 b,1800,13 Jupiters,12.353,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7435/epic-248847494-b/
EPIC 249893012 b,1048,8.75 Earths,11.429,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7588/epic-249893012-b/
EPIC 249893012 c,1048,14.67 Earths,11.429,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7589/epic-249893012-c/
EPIC 249893012 d,1048,10.18 Earths,11.429,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7590/epic-249893012-d/
Epsilon Coronae Borealis b,228,6.7 Jupiters,4.12577,2012,https://exoplanets.nasa.gov//exoplanet-catalog/7043/epsilon-coronae-borealis-b/
Epsilon Eridani b,10,0.78 Jupiters,3.71548,2000,https://exoplanets.nasa.gov//exoplanet-catalog/7042/epsilon-eridani-b/
Epsilon Indi A b,12,3.25 Jupiters,4.69,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7511/epsilon-indi-a-b/
Epsilon Tauri b,155,7.6 Jupiters,3.523,2006,https://exoplanets.nasa.gov//exoplanet-catalog/7044/epsilon-tauri-b/
FU Tauri b,435,16 Jupiters,15.2412,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7028/fu-tauri-b/
G 264-012 b,52,2.5 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7904/g-264-012-b/
G 264-012 c,52,3.75 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7905/g-264-012-c/
G 9-40 b,91,4.76 Earths,13.821,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7545/g-9-40-b/
Gamma 1 Leonis b,130,8.78 Jupiters,1.99509,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7045/gamma-1-leonis-b/
Gamma Cephei b,46,9.4 Jupiters,3.23006,2003,https://exoplanets.nasa.gov//exoplanet-catalog/7046/gamma-cephei-b/
Gamma Librae b,155,1.02 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7272/gamma-librae-b/
Gamma Librae c,155,4.58 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7273/gamma-librae-c/
GJ 1061 b,12,1.37 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7591/gj-1061-b/
GJ 1061 c,12,1.74 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7592/gj-1061-c/
FU Tauri b,435,16 Jupiters,15.2412,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7028/fu-tauri-b/
G 264-012 b,52,2.5 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7904/g-264-012-b/
G 264-012 c,52,3.75 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7905/g-264-012-c/
G 9-40 b,91,4.76 Earths,13.821,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7545/g-9-40-b/
Gamma 1 Leonis b,130,8.78 Jupiters,1.99509,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7045/gamma-1-leonis-b/
Gamma Cephei b,46,9.4 Jupiters,3.23006,2003,https://exoplanets.nasa.gov//exoplanet-catalog/7046/gamma-cephei-b/
Gamma Librae b,155,1.02 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7272/gamma-librae-b/
Gamma Librae c,155,4.58 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7273/gamma-librae-c/
GJ 1061 b,12,1.37 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7591/gj-1061-b/
GJ 1061 c,12,1.74 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7592/gj-1061-c/
FU Tauri b,435,16 Jupiters,15.2412,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7028/fu-tauri-b/
G 264-012 b,52,2.5 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7904/g-264-012-b/
G 264-012 c,52,3.75 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7905/g-264-012-c/
G 9-40 b,91,4.76 Earths,13.821,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7545/g-9-40-b/
Gamma 1 Leonis b,130,8.78 Jupiters,1.99509,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7045/gamma-1-leonis-b/
Gamma Cephei b,46,9.4 Jupiters,3.23006,2003,https://exoplanets.nasa.gov//exoplanet-catalog/7046/gamma-cephei-b/
Gamma Librae b,155,1.02 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7272/gamma-librae-b/
Gamma Librae c,155,4.58 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7273/gamma-librae-c/
GJ 1061 b,12,1.37 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7591/gj-1061-b/
GJ 1061 c,12,1.74 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7592/gj-1061-c/
FU Tauri b,435,16 Jupiters,15.2412,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7028/fu-tauri-b/
G 264-012 b,52,2.5 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7904/g-264-012-b/
G 264-012 c,52,3.75 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7905/g-264-012-c/
G 9-40 b,91,4.76 Earths,13.821,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7545/g-9-40-b/
Gamma 1 Leonis b,130,8.78 Jupiters,1.99509,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7045/gamma-1-leonis-b/
Gamma Cephei b,46,9.4 Jupiters,3.23006,2003,https://exoplanets.nasa.gov//exoplanet-catalog/7046/gamma-cephei-b/
Gamma Librae b,155,1.02 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7272/gamma-librae-b/
Gamma Librae c,155,4.58 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7273/gamma-librae-c/
GJ 1061 b,12,1.37 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7591/gj-1061-b/
GJ 1061 c,12,1.74 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7592/gj-1061-c/
FU Tauri b,435,16 Jupiters,15.2412,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7028/fu-tauri-b/
G 264-012 b,52,2.5 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7904/g-264-012-b/
G 264-012 c,52,3.75 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7905/g-264-012-c/
G 9-40 b,91,4.76 Earths,13.821,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7545/g-9-40-b/
Gamma 1 Leonis b,130,8.78 Jupiters,1.99509,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7045/gamma-1-leonis-b/
Gamma Cephei b,46,9.4 Jupiters,3.23006,2003,https://exoplanets.nasa.gov//exoplanet-catalog/7046/gamma-cephei-b/
Gamma Librae b,155,1.02 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7272/gamma-librae-b/
Gamma Librae c,155,4.58 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7273/gamma-librae-c/
GJ 1061 b,12,1.37 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7591/gj-1061-b/
GJ 1061 c,12,1.74 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7592/gj-1061-c/
FU Tauri b,435,16 Jupiters,15.2412,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7028/fu-tauri-b/
G 264-012 b,52,2.5 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7904/g-264-012-b/
G 264-012 c,52,3.75 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7905/g-264-012-c/
G 9-40 b,91,4.76 Earths,13.821,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7545/g-9-40-b/
Gamma 1 Leonis b,130,8.78 Jupiters,1.99509,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7045/gamma-1-leonis-b/
Gamma Cephei b,46,9.4 Jupiters,3.23006,2003,https://exoplanets.nasa.gov//exoplanet-catalog/7046/gamma-cephei-b/
Gamma Librae b,155,1.02 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7272/gamma-librae-b/
Gamma Librae c,155,4.58 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7273/gamma-librae-c/
GJ 1061 b,12,1.37 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7591/gj-1061-b/
GJ 1061 c,12,1.74 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7592/gj-1061-c/
FU Tauri b,435,16 Jupiters,15.2412,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7028/fu-tauri-b/
G 264-012 b,52,2.5 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7904/g-264-012-b/
G 264-012 c,52,3.75 Earths,13.078,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7905/g-264-012-c/
G 9-40 b,91,4.76 Earths,13.821,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7545/g-9-40-b/
Gamma 1 Leonis b,130,8.78 Jupiters,1.99509,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7045/gamma-1-leonis-b/
Gamma Cephei b,46,9.4 Jupiters,3.23006,2003,https://exoplanets.nasa.gov//exoplanet-catalog/7046/gamma-cephei-b/
Gamma Librae b,155,1.02 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7272/gamma-librae-b/
Gamma Librae c,155,4.58 Jupiters,3.90672,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7273/gamma-librae-c/
GJ 1061 b,12,1.37 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7591/gj-1061-b/
GJ 1061 c,12,1.74 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7592/gj-1061-c/
GJ 1061 d,12,1.64 Earths,12.7,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7593/gj-1061-d/
GJ 1132 b,41,1.66 Earths,13.68,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7106/gj-1132-b/
